Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date,ISIN
ABCAPITAL,ADITYA BIRLA CAPITAL LTD,Financials,Equity,1021839.06,0.0,"1,021,839.06",238129.0,4.29,India,National Stock Exchange Of India,USD,95.55,INR,-,
MANKIND,MANKIND PHARMA LTD,Health Care,Equity,1023511.75,0.0,"1,023,511.75",40452.0,25.3,India,National Stock Exchange Of India,USD,95.55,INR,-,
MBRF3,MARFRIG GLOBAL FOODS SA,Consumer Staples,Equity,1017556.1,0.0,"1,017,556.10",280430.0,3.63,Brazil,XBSP,USD,5.17,BRL,-,
YESBANK,YES BANK,Financials,Equity,1007749.87,0.0,"1,007,749.87",4325549.0,0.23,India,National Stock Exchange Of India,USD,95.55,INR,-,
AYV,AYVENS SA,Industrials,Equity,1003446.38,0.0,"1,003,446.38",79048.0,12.69,France,Nyse Euronext - Euronext Paris,USD,0.86,EUR,-,
9202,ANA HOLDINGS,Industrials,Equity,1003850.11,0.0,"1,003,850.11",52300.0,19.19,Japan,Tokyo Stock Exchange,USD,159.32,JPY,-,
1766,CRRC CORP LTD H,Industrials,Equity,999910.71,0.0,"999,910.71",1479000.0,0.68,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
600406,NARI TECHNOLOGY LTD A,Industrials,Equity,990553.31,0.0,"990,553.31",288620.0,3.43,China,Shanghai Stock Exchange,USD,6.72,CNY,-,
RAA,RATIONAL AG,Industrials,Equity,989266.56,0.0,"989,266.56",1343.0,736.61,Germany,Xetra,USD,0.86,EUR,-,
VOLTAS,VOLTAS LTD,Industrials,Equity,985774.09,0.0,"985,774.09",77361.0,12.74,India,National Stock Exchange Of India,USD,95.55,INR,-,
COPEC,EMPRESAS COPEC SA,Consumer Discretionary,Equity,982882.76,0.0,"982,882.76",131685.0,7.46,Chile,Santiago Stock Exchange,USD,927.80,CLP,-,
SWB,SUNWAY BHD,Industrials,Equity,983608.48,0.0,"983,608.48",776300.0,1.27,Malaysia,Bursa Malaysia,USD,4.03,MYR,-,
600487,HENGTONG OPTIC ELECTRIC LTD A,Information Technology,Equity,974146.65,0.0,"974,146.65",91800.0,10.61,China,Shanghai Stock Exchange,USD,6.72,CNY,-,
002916,SHENNAN CIRCUITS LTD A,Information Technology,Equity,967217.09,0.0,"967,217.09",17800.0,54.34,China,Shenzhen Stock Exchange,USD,6.72,CNY,-,
LTF,L&T FINANCE LTD,Financials,Equity,970292.86,0.0,"970,292.86",288002.0,3.37,India,National Stock Exchange Of India,USD,95.55,INR,-,
688008,MONTAGE TECHNOLOGY A,Information Technology,Equity,966426.9,0.0,"966,426.90",29353.0,32.92,China,Shanghai Stock Exchange,USD,6.72,CNY,-,
028300,HLB LTD,Health Care,Equity,961484.32,0.0,"961,484.32",37445.0,25.68,Korea (South),Korea Exchange (Kosdaq),USD,"1,380.60",KRW,-,
BOL,BOLLORE,Energy,Equity,962969.04,0.0,"962,969.04",216344.0,4.45,France,Nyse Euronext - Euronext Paris,USD,0.86,EUR,-,
2609,YANG MING MARINE TRANSPORT,Industrials,Equity,959501.9,0.0,"959,501.90",525000.0,1.83,Taiwan,Taiwan Stock Exchange,USD,31.68,TWD,-,
CPLE3,CIA PARANAENSE DE ENERGIA COPEL,Utilities,Equity,959679.44,0.0,"959,679.44",340538.0,2.82,Brazil,XBSP,USD,5.17,BRL,-,
4300,DAR AL ARKAN REAL ESTATE DEVELOPME,Real Estate,Equity,950832.67,0.0,"950,832.67",168874.0,5.63,Saudi Arabia,Saudi Stock Exchange,USD,3.75,SAR,-,
601825,SHANGHAI RURAL COMMERCIAL BANK LTD,Financials,Equity,953639.58,0.0,"953,639.58",708800.0,1.35,China,Shanghai Stock Exchange,USD,6.72,CNY,-,
600309,WANHUA CHEMICAL GROUP LTD A,Materials,Equity,945213.35,0.0,"945,213.35",83653.0,11.3,China,Shanghai Stock Exchange,USD,6.72,CNY,-,
AAF,AIRTEL AFRICA PLC,Communication,Equity,945804.35,0.0,"945,804.35",204806.0,4.62,United Kingdom,London Stock Exchange,USD,0.74,GBP,-,
AMBUJACEM,AMBUJA CEMENTS LTD,Materials,Equity,946075.91,0.0,"946,075.91",219910.0,4.3,India,National Stock Exchange Of India,USD,95.55,INR,-,
GMRAIRPORT,GMR AIRPORTS LTD,Industrials,Equity,946308.63,0.0,"946,308.63",916257.0,1.03,India,National Stock Exchange Of India,USD,95.55,INR,-,
601166,INDUSTRIAL BANK A,Financials,Equity,942174.12,0.0,"942,174.12",351500.0,2.68,China,Shanghai Stock Exchange,USD,6.72,CNY,-,
ENRIN,SIEMENS ENERGY INDIA LTD,Industrials,Equity,937661.88,0.0,"937,661.88",27512.0,34.08,India,National Stock Exchange Of India,USD,95.55,INR,-,
AUGO,AURA MINERALS INC,Materials,Equity,938166.24,0.0,"938,166.24",10527.0,89.12,Brazil,NASDAQ,USD,1.00,USD,-,
000100,YUHAN,Health Care,Equity,938476.68,0.0,"938,476.68",15667.0,59.9,Korea (South),Korea Exchange (Stock Market),USD,"1,380.60",KRW,-,
268,KINGDEE INT L SOFTWARE GROUP LTD,Information Technology,Equity,936063.35,0.0,"936,063.35",871000.0,1.07,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
4250,JABAL OMAR DEVELOPMENT,Consumer Discretionary,Equity,933354.67,0.0,"933,354.67",185613.0,5.03,Saudi Arabia,Saudi Stock Exchange,USD,3.75,SAR,-,
INDU A,INDUSTRIVARDEN A,Financials,Equity,927910.12,0.0,"927,910.12",16252.0,57.1,Sweden,Nasdaq Omx Nordic,USD,9.52,SEK,-,
SUNDARMFIN,SUNDARAM FINANCE LTD,Financials,Equity,926688.44,0.0,"926,688.44",19095.0,48.53,India,National Stock Exchange Of India,USD,95.55,INR,-,
BIM,BIOMERIEUX SA,Health Care,Equity,918400.65,0.0,"918,400.65",10445.0,87.93,France,Nyse Euronext - Euronext Paris,USD,0.86,EUR,-,
1209,CHINA RESOURCES MIXC LIFESTYLE SER,Real Estate,Equity,915952.75,0.0,"915,952.75",178000.0,5.15,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
TIMS3,TIM,Communication,Equity,916482.27,0.0,"916,482.27",258500.0,3.55,Brazil,XBSP,USD,5.17,BRL,-,
4151,KYOWA KIRIN LTD,Health Care,Equity,916924.43,0.0,"916,924.43",55800.0,16.43,Japan,Tokyo Stock Exchange,USD,159.32,JPY,-,
CENCOSUD,CENCOSUD,Consumer Staples,Equity,912741.05,0.0,"912,741.05",407331.0,2.24,Chile,Santiago Stock Exchange,USD,927.80,CLP,-,
144,CHINA MERCHANTS PORT HOLDINGS LTD,Industrials,Equity,897129.88,0.0,"897,129.88",444000.0,2.02,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
161390,HANKOOK TIRE & TECHNOLOGY LTD,Consumer Discretionary,Equity,898186.88,0.0,"898,186.88",18903.0,47.52,Korea (South),Korea Exchange (Stock Market),USD,"1,380.60",KRW,-,
BANKBARODA,BANK OF BARODA LTD,Financials,Equity,894663.43,0.0,"894,663.43",354696.0,2.52,India,National Stock Exchange Of India,USD,95.55,INR,-,
MBK,MBANK SA,Financials,Equity,896465.97,0.0,"896,465.97",2468.0,363.24,Poland,Warsaw Stock Exchange/Equities/Main Market,USD,3.72,PLN,-,
1988,CHINA MINSHENG BANKING CORP LTD H,Financials,Equity,896885.6,0.0,"896,885.60",2071000.0,0.43,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
1929,CHOW TAI FOOK JEWELLERY GROUP LTD,Consumer Discretionary,Equity,890989.62,0.0,"890,989.62",523600.0,1.7,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
MEL,MERIDIAN ENERGY LTD,Utilities,Equity,891161.42,0.0,"891,161.42",280071.0,3.18,New Zealand,New Zealand Exchange Ltd,USD,1.68,NZD,-,
UPL,UPL,Materials,Equity,891295.17,0.0,"891,295.17",147310.0,6.05,India,National Stock Exchange Of India,USD,95.55,INR,-,
600028,CHINA PETROLEUM & CHEMICAL A,Energy,Equity,891412.3,0.0,"891,412.30",1132220.0,0.79,China,Shanghai Stock Exchange,USD,6.72,CNY,-,
3898,ZHUZHOU CRRC TIMES ELECTRIC LTD H,Industrials,Equity,889275.45,0.0,"889,275.45",216100.0,4.12,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
9660,HORIZON ROBOTICS,Information Technology,Equity,885760.77,0.0,"885,760.77",1463400.0,0.61,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
JSL,JINDAL STAINLESS LTD,Materials,Equity,885885.16,0.0,"885,885.16",120061.0,7.38,India,National Stock Exchange Of India,USD,95.55,INR,-,
002422,SICHUAN KELUN PHARMACEUTICAL LTD A,Health Care,Equity,880328.62,0.0,"880,328.62",139900.0,6.29,China,Shenzhen Stock Exchange,USD,6.72,CNY,-,
1519,J&T GLOBAL EXPRESS,Industrials,Equity,881179.17,0.0,"881,179.17",700600.0,1.26,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
ALWN,ALLWYN AG,Consumer Discretionary,Equity,881779.63,0.0,"881,779.63",53509.0,16.48,Greece,Athens Exchange S.A. Cash Market,USD,0.86,EUR,-,
3888,KINGSOFT,Communication,Equity,883322.7,0.0,"883,322.70",283800.0,3.11,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
MABANEE,MABANEE COMPANY,Real Estate,Equity,877473.98,0.0,"877,473.98",280501.0,3.13,Kuwait,Kuwait Stock Exchange,USD,0.31,KWD,-,
688498,YUANJIE SEMICONDUCTOR TECHNOLOGY L,Information Technology,Equity,879208.49,0.0,"879,208.49",3622.0,242.74,China,Shanghai Stock Exchange,USD,6.72,CNY,-,
316,ORIENT OVERSEAS (INTERNATIONAL) LT,Industrials,Equity,872515.75,0.0,"872,515.75",40000.0,21.81,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
VSURE,VERISURE PLC,Industrials,Equity,873136.72,0.0,"873,136.72",82697.0,10.56,Sweden,Nasdaq Omx Nordic,USD,0.86,EUR,-,
CSG,CSG CLASS A NV,Industrials,Equity,867743.55,0.0,"867,743.55",39035.0,22.23,Netherlands,Euronext Amsterdam,USD,0.86,EUR,-,
JSWENERGY,JSW ENERGY LTD,Utilities,Equity,866168.52,0.0,"866,168.52",152664.0,5.67,India,National Stock Exchange Of India,USD,95.55,INR,-,
RHBBANK,RHB BANK,Financials,Equity,866610.46,0.0,"866,610.46",406400.0,2.13,Malaysia,Bursa Malaysia,USD,4.03,MYR,-,
352820,HYBE,Communication,Equity,862633.64,0.0,"862,633.64",6672.0,129.29,Korea (South),Korea Exchange (Stock Market),USD,"1,380.60",KRW,-,
ADNOCDIST,ABU DHABI NATIONAL OIL COMPANY FOR,Consumer Discretionary,Equity,850202.34,0.0,"850,202.34",774855.0,1.1,United Arab Emirates,Abu Dhabi Securities Exchange,USD,3.67,AED,-,
BKW,BKW N AG,Utilities,Equity,851490.7,0.0,"851,490.70",5428.0,156.87,Switzerland,SIX Swiss Exchange,USD,0.80,CHF,-,
RNI,REINET INVESTMENTS S.C.A.,Financials,Equity,851752.93,0.0,"851,752.93",31273.0,27.24,South Africa,Johannesburg Stock Exchange,USD,16.00,ZAR,-,
300015,AIER EYE HOSPITAL GROUP LTD A,Health Care,Equity,847918.19,0.0,"847,918.19",668686.0,1.27,China,Shenzhen Stock Exchange,USD,6.72,CNY,-,
8210,BUPA ARABIA,Financials,Equity,849688.38,0.0,"849,688.38",19939.0,42.61,Saudi Arabia,Saudi Stock Exchange,USD,3.75,SAR,-,
090430,AMOREPACIFIC,Consumer Staples,Equity,840207.45,0.0,"840,207.45",8146.0,103.14,Korea (South),Korea Exchange (Stock Market),USD,"1,380.60",KRW,-,
2615,WAN HAI LINES,Industrials,Equity,840488.63,0.0,"840,488.63",234600.0,3.58,Taiwan,Taiwan Stock Exchange,USD,31.68,TWD,-,
600188,YANKUANG ENERGY GROUP A,Energy,Equity,840865.12,0.0,"840,865.12",249110.0,3.38,China,Shanghai Stock Exchange,USD,6.72,CNY,-,
OFSS,ORACLE FINANCIAL SERVICES SOFTWARE,Information Technology,Equity,841731.83,0.0,"841,731.83",6784.0,124.08,India,National Stock Exchange Of India,USD,95.55,INR,-,
LATO B,LATOUR INVESTMENT CLASS B,Industrials,Equity,842966.8,0.0,"842,966.80",39962.0,21.09,Sweden,Nasdaq Omx Nordic,USD,9.52,SEK,-,
600276,JIANGSU HENGRUI MEDICINE LTD A,Health Care,Equity,839797.59,0.0,"839,797.59",118518.0,7.09,China,Shanghai Stock Exchange,USD,6.72,CNY,-,
PRESTIGE,PRESTIGE ESTATES PROJECTS,Real Estate,Equity,834871.35,0.0,"834,871.35",49149.0,16.99,India,National Stock Exchange Of India,USD,95.55,INR,-,
6862,HAIDILAO INTERNATIONAL HOLDING LTD,Consumer Discretionary,Equity,836747.71,0.0,"836,747.71",529000.0,1.58,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
NRP,NEPI ROCKCASTLE,Real Estate,Equity,832774.34,0.0,"832,774.34",88615.0,9.4,South Africa,Johannesburg Stock Exchange,USD,16.00,ZAR,-,
1787,SHANDONG GOLD MINING LTD H,Materials,Equity,829629.82,0.0,"829,629.82",262250.0,3.16,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
SIGMAFA,ALFA A,Consumer Staples,Equity,830076.12,0.0,"830,076.12",772303.0,1.07,Mexico,Bolsa Mexicana De Valores,USD,16.97,MXN,-,
ROCK B,ROCKWOOL CLASS B,Industrials,Equity,825447.5,0.0,"825,447.50",24942.0,33.09,Denmark,Omx Nordic Exchange Copenhagen A/S,USD,6.42,DKK,-,
322,TINGYI (CAYMAN ISLANDS) HOLDINGS,Consumer Staples,Equity,822215.99,0.0,"822,215.99",502000.0,1.64,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
6990,SICHUAN KELUN-BIOTECH BIOPHARM LTD,Health Care,Equity,822939.26,0.0,"822,939.26",12300.0,66.91,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
KLBN11,KLABIN UNITS SA,Materials,Equity,817636.3,0.0,"817,636.30",224974.0,3.63,Brazil,XBSP,USD,5.17,BRL,-,
IDFCFIRSTB,IDFC FIRST BANK LTD,Financials,Equity,813639.16,0.0,"813,639.16",927687.0,0.88,India,National Stock Exchange Of India,USD,95.55,INR,-,
TCELL.E,TURKCELL ILETISIM HIZMETLERI A,Communication,Equity,814831.22,0.0,"814,831.22",381536.0,2.14,Turkey,Istanbul Stock Exchange,USD,48.14,TRY,-,
601088,CHINA SHENHUA ENERGY LTD A,Energy,Equity,815987.38,0.0,"815,987.38",114700.0,7.11,China,Shanghai Stock Exchange,USD,6.72,CNY,-,
ZAB,ZABKA GROUP SOCIETE ANONYME SA,Consumer Staples,Equity,812733.97,0.0,"812,733.97",95882.0,8.48,Poland,Warsaw Stock Exchange/Equities/Main Market,USD,3.72,PLN,-,
BAJAJHLDNG,BAJAJ HOLDINGS AND INVESTMENT LTD,Financials,Equity,812933.9,0.0,"812,933.90",6814.0,119.3,India,National Stock Exchange Of India,USD,95.55,INR,-,
600026,COSCO SHIPPING ENERGY TRANSPORTATI,Energy,Equity,803500.65,0.0,"803,500.65",290100.0,2.77,China,Shanghai Stock Exchange,USD,6.72,CNY,-,
VAR,VAR ENERGI,Energy,Equity,804036.34,0.0,"804,036.34",155081.0,5.18,Norway,Oslo Bors Asa,USD,9.34,NOK,-,
300059,EAST MONEY INFORMATION LTD A,Financials,Equity,801146.47,0.0,"801,146.47",274360.0,2.92,China,Shenzhen Stock Exchange,USD,6.72,CNY,-,
392,BEIJING ENTERPRISES HOLDINGS LTD,Utilities,Equity,798237.11,0.0,"798,237.11",204500.0,3.9,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
300122,CHONGQING ZHIFEI BIOLOGICAL PRODUC,Health Care,Equity,799666.62,0.0,"799,666.62",358200.0,2.23,China,Shenzhen Stock Exchange,USD,6.72,CNY,-,
WAAREEENER,WAAREE ENERGIES LTD,Information Technology,Equity,799754.09,0.0,"799,754.09",29121.0,27.46,India,National Stock Exchange Of India,USD,95.55,INR,-,
AIRARABIA,AIR ARABIA,Industrials,Equity,800083.98,0.0,"800,083.98",590078.0,1.36,United Arab Emirates,Dubai Financial Market,USD,3.67,AED,-,
300408,CHAOZHOU THREE-CIRCLE (GROUP) LTD,Information Technology,Equity,793497.89,0.0,"793,497.89",47400.0,16.74,China,Shenzhen Stock Exchange,USD,6.72,CNY,-,
MARK,MASRAF AL RAYAN,Financials,Equity,791581.35,0.0,"791,581.35",1481824.0,0.53,Qatar,Qatar Exchange,USD,3.64,QAR,-,
TM,TELEKOM MALAYSIA,Communication,Equity,792154.72,0.0,"792,154.72",404400.0,1.96,Malaysia,Bursa Malaysia,USD,4.03,MYR,-,
1020,BANK ALJAZIRA,Financials,Equity,786969.85,0.0,"786,969.85",240029.0,3.28,Saudi Arabia,Saudi Stock Exchange,USD,3.75,SAR,-,
600674,SICHUAN CHUANTOU ENERGY LTD A,Utilities,Equity,773675.6,0.0,"773,675.60",334300.0,2.31,China,Shanghai Stock Exchange,USD,6.72,CNY,-,
NHPC,NHPC LTD,Utilities,Equity,770059.93,0.0,"770,059.93",961154.0,0.8,India,National Stock Exchange Of India,USD,95.55,INR,-,
VMM,VISHAL MEGA MART,Consumer Discretionary,Equity,771700.74,0.0,"771,700.74",682714.0,1.13,India,National Stock Exchange Of India,USD,95.55,INR,-,
BRMS,BUMI RESOURCES MINERALS,Materials,Equity,771769.3,0.0,"771,769.30",17876800.0,0.04,Indonesia,Indonesia Stock Exchange,USD,"17,720.00",IDR,-,
601456,GUOLIAN MINSHENG SECURITIES LTD A,Financials,Equity,771783.36,0.0,"771,783.36",580700.0,1.33,China,Shanghai Stock Exchange,USD,6.72,CNY,-,
6969,SMOORE INTERNATIONAL HOLDINGS,Consumer Staples,Equity,771926.42,0.0,"771,926.42",536000.0,1.44,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
NMDC,NMDC LTD,Materials,Equity,772121.24,0.0,"772,121.24",860631.0,0.9,India,National Stock Exchange Of India,USD,95.55,INR,-,
136,CHINA RUYI HOLDINGS,Communication,Equity,767079.11,0.0,"767,079.11",4176000.0,0.18,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
MISC,MISC,Industrials,Equity,768099.18,0.0,"768,099.18",365300.0,2.1,Malaysia,Bursa Malaysia,USD,4.03,MYR,-,
601816,BEIJING-SHANGHAI HIGH SPEED RAILWA,Industrials,Equity,761745.34,0.0,"761,745.34",1055300.0,0.72,China,Shanghai Stock Exchange,USD,6.72,CNY,-,
CDB,CELCOMDIGI,Communication,Equity,757856.03,0.0,"757,856.03",1068683.0,0.71,Malaysia,Bursa Malaysia,USD,4.03,MYR,-,
601658,POSTAL SAVINGS BANK OF CHINA LTD A,Financials,Equity,759407.95,0.0,"759,407.95",1020500.0,0.74,China,Shanghai Stock Exchange,USD,6.72,CNY,-,
COROMANDEL,COROMANDEL INTERNATIONAL LTD,Materials,Equity,759744.74,0.0,"759,744.74",37643.0,20.18,India,National Stock Exchange Of India,USD,95.55,INR,-,
MAXIS,MAXIS,Communication,Equity,753491.69,0.0,"753,491.69",808200.0,0.93,Malaysia,Bursa Malaysia,USD,4.03,MYR,-,
300857,SHARETRONIC DATA TECHNOLOGY LTD A,Information Technology,Equity,756106.89,0.0,"756,106.89",19600.0,38.58,China,Shenzhen Stock Exchange,USD,6.72,CNY,-,
UNIONBANK,UNION BANK OF INDIA LTD,Financials,Equity,751600.05,0.0,"751,600.05",389228.0,1.93,India,National Stock Exchange Of India,USD,95.55,INR,-,
ZYDUSLIFE,ZYDUS LIFESCIENCES LTD,Health Care,Equity,747949.66,0.0,"747,949.66",60094.0,12.45,India,National Stock Exchange Of India,USD,95.55,INR,-,
763,ZTE CORP H,Information Technology,Equity,740178.07,0.0,"740,178.07",243600.0,3.04,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
168,TSINGTAO BREWERY LTD H,Consumer Staples,Equity,738985.13,0.0,"738,985.13",140000.0,5.28,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
ADP,AEROPORTS DE PARIS SA,Industrials,Equity,733928.59,0.0,"733,928.59",5652.0,129.85,France,Nyse Euronext - Euronext Paris,USD,0.86,EUR,-,
600489,ZHONGJIN GOLD CORP LTD A,Materials,Equity,736064.92,0.0,"736,064.92",185300.0,3.97,China,Shanghai Stock Exchange,USD,6.72,CNY,-,
SHREECEM,SHREE CEMENT LTD,Materials,Equity,729945.13,0.0,"729,945.13",2849.0,256.21,India,National Stock Exchange Of India,USD,95.55,INR,-,
CPFE3,CPFL ENERGIA,Utilities,Equity,732319.28,0.0,"732,319.28",85932.0,8.52,Brazil,XBSP,USD,5.17,BRL,-,
BDX,BUDIMEX SA,Industrials,Equity,733169.55,0.0,"733,169.55",3836.0,191.13,Poland,Warsaw Stock Exchange/Equities/Main Market,USD,3.72,PLN,-,
ALKEM,ALKEM LABORATORIES LTD,Health Care,Equity,726900.32,0.0,"726,900.32",13055.0,55.68,India,National Stock Exchange Of India,USD,95.55,INR,-,
000001,PING AN BANK LTD A,Financials,Equity,728617.29,0.0,"728,617.29",422400.0,1.72,China,Shenzhen Stock Exchange,USD,6.72,CNY,-,
2333,GREAT WALL MOTOR COMPANY LTD H,Consumer Discretionary,Equity,729217.16,0.0,"729,217.16",725000.0,1.01,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
002142,BANK OF NINGBO A,Financials,Equity,724321.15,0.0,"724,321.15",144200.0,5.02,China,Shenzhen Stock Exchange,USD,6.72,CNY,-,
PNB,PUNJAB NATIONAL BANK,Financials,Equity,724562.9,0.0,"724,562.90",599907.0,1.21,India,National Stock Exchange Of India,USD,95.55,INR,-,
300760,SHENZHEN MINDRAY BIO-MEDICAL ELECT,Health Care,Equity,721038.99,0.0,"721,038.99",29900.0,24.12,China,Shenzhen Stock Exchange,USD,6.72,CNY,-,
600031,SANY HEAVY INDUSTRY LTD A,Industrials,Equity,717971.44,0.0,"717,971.44",253100.0,2.84,China,Shanghai Stock Exchange,USD,6.72,CNY,-,
003490,KOREAN AIR LINES LTD,Industrials,Equity,718950.89,0.0,"718,950.89",35198.0,20.43,Korea (South),Korea Exchange (Stock Market),USD,"1,380.60",KRW,-,
KIMBERA,KIMBERLY-CLARK DE MEXICO CLASS A,Consumer Staples,Equity,719394.36,0.0,"719,394.36",306900.0,2.34,Mexico,Bolsa Mexicana De Valores,USD,16.97,MXN,-,
EREGL.E,EREGLI DEMIR VE CELIK FABRIKALARI,Materials,Equity,719580.66,0.0,"719,580.66",897332.0,0.8,Turkey,Istanbul Stock Exchange,USD,48.14,TRY,-,
914,ANHUI CONCH CEMENT H,Materials,Equity,719714.52,0.0,"719,714.52",314500.0,2.29,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
002353,YANTAI JEREH OILFIELD SERVICES GRO,Energy,Equity,713739.0,0.0,"713,739.00",35200.0,20.28,China,Shenzhen Stock Exchange,USD,6.72,CNY,-,
OBEROIRLTY,OBEROI REALTY,Real Estate,Equity,706868.63,0.0,"706,868.63",36061.0,19.6,India,National Stock Exchange Of India,USD,95.55,INR,-,
688036,SHENZHEN TRANSSION HOLDINGS A,Information Technology,Equity,704216.56,0.0,"704,216.56",81962.0,8.59,China,Shanghai Stock Exchange,USD,6.72,CNY,-,
002938,AVARY HOLDING (SHENZHEN) LTD A,Information Technology,Equity,706266.51,0.0,"706,266.51",53200.0,13.28,China,Shenzhen Stock Exchange,USD,6.72,CNY,-,
600000,SHANGHAI PUDONG DEVELOPMENT BANK A,Financials,Equity,701087.29,0.0,"701,087.29",519365.0,1.35,China,Shanghai Stock Exchange,USD,6.72,CNY,-,
301308,SHENZHEN LONGSYS ELECTRONICS LTD A,Information Technology,Equity,701326.83,0.0,"701,326.83",12200.0,57.49,China,Shenzhen Stock Exchange,USD,6.72,CNY,-,
241,ALIBABA HEALTH INFORMATION TECH,Consumer Staples,Equity,697248.51,0.0,"697,248.51",1738000.0,0.4,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
9863,ZHEJIANG LEAPMOTOR TECHNOLOGY LTD,Consumer Discretionary,Equity,693669.92,0.0,"693,669.92",138300.0,5.02,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
2618,JD LOGISTICS INC,Industrials,Equity,693745.44,0.0,"693,745.44",488200.0,1.42,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
SAHOL.E,HACI OMER SABANCI HOLDING A,Financials,Equity,695290.59,0.0,"695,290.59",356990.0,1.95,Turkey,Istanbul Stock Exchange,USD,48.14,TRY,-,
6919,CALIWAY BIOPHARMACEUTICALS,Health Care,Equity,695759.22,0.0,"695,759.22",214000.0,3.25,Taiwan,Taiwan Stock Exchange,USD,31.68,TWD,-,
688120,HWATSING TECHNOLOGY LTD A,Information Technology,Equity,696506.07,0.0,"696,506.07",17521.0,39.75,China,Shanghai Stock Exchange,USD,6.72,CNY,-,
BBDC3,BANCO BRADESCO,Financials,Equity,693140.98,0.0,"693,140.98",239546.0,2.89,Brazil,XBSP,USD,5.17,BRL,-,
000657,CHINA TUNGSTEN AND HIGHTECH MATERI,Materials,Equity,686552.71,0.0,"686,552.71",68300.0,10.05,China,Shenzhen Stock Exchange,USD,6.72,CNY,-,
MAP,MAPFRE SA,Financials,Equity,686563.13,0.0,"686,563.13",132359.0,5.19,Spain,Bolsa De Madrid,USD,0.86,EUR,-,
TORNTPOWER,TORRENT POWER LTD,Utilities,Equity,688586.93,0.0,"688,586.93",53485.0,12.87,India,National Stock Exchange Of India,USD,95.55,INR,-,
4100,MAKKAH CONSTRUCTION AND DEVELOPMEN,Real Estate,Equity,688801.79,0.0,"688,801.79",31234.0,22.05,Saudi Arabia,Saudi Stock Exchange,USD,3.75,SAR,-,
600887,INNER MONGOLIA YILI INDUSTRIAL GRO,Consumer Staples,Equity,689293.13,0.0,"689,293.13",175100.0,3.94,China,Shanghai Stock Exchange,USD,6.72,CNY,-,
034220,LG DISPLAY LTD,Information Technology,Equity,685650.96,0.0,"685,650.96",98708.0,6.95,Korea (South),Korea Exchange (Stock Market),USD,"1,380.60",KRW,-,
ENELCHILE,ENEL CHILE SA,Utilities,Equity,681921.81,0.0,"681,921.81",7801320.0,0.09,Chile,Santiago Stock Exchange,USD,927.80,CLP,-,
000792,QINGHAI SALT LAKE INDUSTRY LTD A,Materials,Equity,673860.89,0.0,"673,860.89",160500.0,4.2,China,Shenzhen Stock Exchange,USD,6.72,CNY,-,
000166,SHENWAN HONGYUAN GROUP LTD A,Financials,Equity,675190.54,0.0,"675,190.54",992700.0,0.68,China,Shenzhen Stock Exchange,USD,6.72,CNY,-,
532483,CANARA BANK LTD,Financials,Equity,675452.38,0.0,"675,452.38",503644.0,1.34,India,Bse Ltd,USD,95.55,INR,-,
151,WANT WANT CHINA HOLDINGS,Consumer Staples,Equity,676102.76,0.0,"676,102.76",1672000.0,0.4,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
GODREJPROP,GODREJ PROPERTIES LTD,Real Estate,Equity,671308.95,0.0,"671,308.95",30995.0,21.66,India,National Stock Exchange Of India,USD,95.55,INR,-,
