date,metric_code,metric,group,value,unit,source_series
2025-04-01,hy_oas,US High Yield OAS,신용가격,3.5,%p,BAMLH0A0HYM2
2025-04-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,18.5,%,DRTSCILM
2025-04-02,hy_oas,US High Yield OAS,신용가격,3.42,%p,BAMLH0A0HYM2
2025-04-03,hy_oas,US High Yield OAS,신용가격,4.01,%p,BAMLH0A0HYM2
2025-04-04,hy_oas,US High Yield OAS,신용가격,4.45,%p,BAMLH0A0HYM2
2025-04-07,hy_oas,US High Yield OAS,신용가격,4.61,%p,BAMLH0A0HYM2
2025-04-08,hy_oas,US High Yield OAS,신용가격,4.57,%p,BAMLH0A0HYM2
2025-04-09,hy_oas,US High Yield OAS,신용가격,4.37,%p,BAMLH0A0HYM2
2025-04-10,hy_oas,US High Yield OAS,신용가격,4.42,%p,BAMLH0A0HYM2
2025-04-11,hy_oas,US High Yield OAS,신용가격,4.26,%p,BAMLH0A0HYM2
2025-04-14,hy_oas,US High Yield OAS,신용가격,4.14,%p,BAMLH0A0HYM2
2025-04-15,hy_oas,US High Yield OAS,신용가격,4.09,%p,BAMLH0A0HYM2
2025-04-16,hy_oas,US High Yield OAS,신용가격,4.16,%p,BAMLH0A0HYM2
2025-04-17,hy_oas,US High Yield OAS,신용가격,4.02,%p,BAMLH0A0HYM2
2025-04-21,hy_oas,US High Yield OAS,신용가격,4.16,%p,BAMLH0A0HYM2
2025-04-22,hy_oas,US High Yield OAS,신용가격,3.99,%p,BAMLH0A0HYM2
2025-04-23,hy_oas,US High Yield OAS,신용가격,3.75,%p,BAMLH0A0HYM2
2025-04-24,hy_oas,US High Yield OAS,신용가격,3.73,%p,BAMLH0A0HYM2
2025-04-25,hy_oas,US High Yield OAS,신용가격,3.67,%p,BAMLH0A0HYM2
2025-04-28,hy_oas,US High Yield OAS,신용가격,3.73,%p,BAMLH0A0HYM2
2025-04-29,hy_oas,US High Yield OAS,신용가격,3.74,%p,BAMLH0A0HYM2
2025-04-30,hy_oas,US High Yield OAS,신용가격,3.94,%p,BAMLH0A0HYM2
2025-05-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,4.9,% annualized,H8B1020NCBCMG
2025-05-01,hy_oas,US High Yield OAS,신용가격,3.78,%p,BAMLH0A0HYM2
2025-05-02,hy_oas,US High Yield OAS,신용가격,3.6,%p,BAMLH0A0HYM2
2025-05-05,hy_oas,US High Yield OAS,신용가격,3.6,%p,BAMLH0A0HYM2
2025-05-06,hy_oas,US High Yield OAS,신용가격,3.66,%p,BAMLH0A0HYM2
2025-05-07,hy_oas,US High Yield OAS,신용가격,3.67,%p,BAMLH0A0HYM2
2025-05-08,hy_oas,US High Yield OAS,신용가격,3.51,%p,BAMLH0A0HYM2
2025-05-09,hy_oas,US High Yield OAS,신용가격,3.53,%p,BAMLH0A0HYM2
2025-05-12,hy_oas,US High Yield OAS,신용가격,3.15,%p,BAMLH0A0HYM2
2025-05-13,hy_oas,US High Yield OAS,신용가격,3.09,%p,BAMLH0A0HYM2
2025-05-14,hy_oas,US High Yield OAS,신용가격,3.1,%p,BAMLH0A0HYM2
2025-05-15,hy_oas,US High Yield OAS,신용가격,3.2,%p,BAMLH0A0HYM2
2025-05-16,hy_oas,US High Yield OAS,신용가격,3.16,%p,BAMLH0A0HYM2
2025-05-19,hy_oas,US High Yield OAS,신용가격,3.21,%p,BAMLH0A0HYM2
2025-05-20,hy_oas,US High Yield OAS,신용가격,3.2,%p,BAMLH0A0HYM2
2025-05-21,hy_oas,US High Yield OAS,신용가격,3.25,%p,BAMLH0A0HYM2
2025-05-22,hy_oas,US High Yield OAS,신용가격,3.32,%p,BAMLH0A0HYM2
2025-05-23,hy_oas,US High Yield OAS,신용가격,3.4,%p,BAMLH0A0HYM2
2025-05-26,hy_oas,US High Yield OAS,신용가격,3.4,%p,BAMLH0A0HYM2
2025-05-27,hy_oas,US High Yield OAS,신용가격,3.24,%p,BAMLH0A0HYM2
2025-05-28,hy_oas,US High Yield OAS,신용가격,3.23,%p,BAMLH0A0HYM2
2025-05-29,hy_oas,US High Yield OAS,신용가격,3.22,%p,BAMLH0A0HYM2
2025-05-30,hy_oas,US High Yield OAS,신용가격,3.31,%p,BAMLH0A0HYM2
2025-05-31,hy_oas,US High Yield OAS,신용가격,3.32,%p,BAMLH0A0HYM2
2025-06-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,5.2,% annualized,H8B1020NCBCMG
2025-06-02,hy_oas,US High Yield OAS,신용가격,3.27,%p,BAMLH0A0HYM2
2025-06-03,hy_oas,US High Yield OAS,신용가격,3.19,%p,BAMLH0A0HYM2
2025-06-04,hy_oas,US High Yield OAS,신용가격,3.23,%p,BAMLH0A0HYM2
2025-06-05,hy_oas,US High Yield OAS,신용가격,3.18,%p,BAMLH0A0HYM2
2025-06-06,hy_oas,US High Yield OAS,신용가격,3.09,%p,BAMLH0A0HYM2
2025-06-09,hy_oas,US High Yield OAS,신용가격,3.12,%p,BAMLH0A0HYM2
2025-06-10,hy_oas,US High Yield OAS,신용가격,3.12,%p,BAMLH0A0HYM2
2025-06-11,hy_oas,US High Yield OAS,신용가격,3.12,%p,BAMLH0A0HYM2
2025-06-12,hy_oas,US High Yield OAS,신용가격,3.17,%p,BAMLH0A0HYM2
2025-06-13,hy_oas,US High Yield OAS,신용가격,3.18,%p,BAMLH0A0HYM2
2025-06-16,hy_oas,US High Yield OAS,신용가격,3.1,%p,BAMLH0A0HYM2
2025-06-17,hy_oas,US High Yield OAS,신용가격,3.17,%p,BAMLH0A0HYM2
2025-06-18,hy_oas,US High Yield OAS,신용가격,3.16,%p,BAMLH0A0HYM2
2025-06-19,hy_oas,US High Yield OAS,신용가격,3.16,%p,BAMLH0A0HYM2
2025-06-20,hy_oas,US High Yield OAS,신용가격,3.13,%p,BAMLH0A0HYM2
2025-06-23,hy_oas,US High Yield OAS,신용가격,3.12,%p,BAMLH0A0HYM2
2025-06-24,hy_oas,US High Yield OAS,신용가격,3.06,%p,BAMLH0A0HYM2
2025-06-25,hy_oas,US High Yield OAS,신용가격,3.04,%p,BAMLH0A0HYM2
2025-06-26,hy_oas,US High Yield OAS,신용가격,3.04,%p,BAMLH0A0HYM2
2025-06-27,hy_oas,US High Yield OAS,신용가격,3.02,%p,BAMLH0A0HYM2
2025-06-30,hy_oas,US High Yield OAS,신용가격,2.96,%p,BAMLH0A0HYM2
2025-07-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,6.4,% annualized,H8B1020NCBCMG
2025-07-01,chargeoff,Business Loan Charge-off Rate,신용손실,0.57,%,CORBLACBS
2025-07-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,15074246.0,$mn SAAR,BCNSDODNS
2025-07-01,delinquency,Business Loan Delinquency Rate,신용손실,1.33,%,DRBLACBS
2025-07-01,hy_oas,US High Yield OAS,신용가격,2.91,%p,BAMLH0A0HYM2
2025-07-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,9.5,%,DRTSCILM
2025-07-02,hy_oas,US High Yield OAS,신용가격,2.88,%p,BAMLH0A0HYM2
2025-07-03,hy_oas,US High Yield OAS,신용가격,2.8,%p,BAMLH0A0HYM2
2025-07-04,hy_oas,US High Yield OAS,신용가격,2.8,%p,BAMLH0A0HYM2
2025-07-07,hy_oas,US High Yield OAS,신용가격,2.86,%p,BAMLH0A0HYM2
2025-07-08,hy_oas,US High Yield OAS,신용가격,2.92,%p,BAMLH0A0HYM2
2025-07-09,hy_oas,US High Yield OAS,신용가격,2.94,%p,BAMLH0A0HYM2
2025-07-10,hy_oas,US High Yield OAS,신용가격,2.92,%p,BAMLH0A0HYM2
2025-07-11,hy_oas,US High Yield OAS,신용가격,2.97,%p,BAMLH0A0HYM2
2025-07-14,hy_oas,US High Yield OAS,신용가격,2.95,%p,BAMLH0A0HYM2
2025-07-15,hy_oas,US High Yield OAS,신용가격,2.95,%p,BAMLH0A0HYM2
2025-07-16,hy_oas,US High Yield OAS,신용가격,3.0,%p,BAMLH0A0HYM2
2025-07-17,hy_oas,US High Yield OAS,신용가격,2.91,%p,BAMLH0A0HYM2
2025-07-18,hy_oas,US High Yield OAS,신용가격,2.93,%p,BAMLH0A0HYM2
2025-07-21,hy_oas,US High Yield OAS,신용가격,2.89,%p,BAMLH0A0HYM2
2025-07-22,hy_oas,US High Yield OAS,신용가격,2.9,%p,BAMLH0A0HYM2
2025-07-23,hy_oas,US High Yield OAS,신용가격,2.83,%p,BAMLH0A0HYM2
2025-07-24,hy_oas,US High Yield OAS,신용가격,2.82,%p,BAMLH0A0HYM2
2025-07-25,hy_oas,US High Yield OAS,신용가격,2.84,%p,BAMLH0A0HYM2
2025-07-28,hy_oas,US High Yield OAS,신용가격,2.82,%p,BAMLH0A0HYM2
2025-07-29,hy_oas,US High Yield OAS,신용가격,2.86,%p,BAMLH0A0HYM2
2025-07-30,hy_oas,US High Yield OAS,신용가격,2.89,%p,BAMLH0A0HYM2
2025-07-31,hy_oas,US High Yield OAS,신용가격,2.86,%p,BAMLH0A0HYM2
2025-08-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,5.9,% annualized,H8B1020NCBCMG
2025-08-01,hy_oas,US High Yield OAS,신용가격,3.13,%p,BAMLH0A0HYM2
2025-08-04,hy_oas,US High Yield OAS,신용가격,3.02,%p,BAMLH0A0HYM2
2025-08-05,hy_oas,US High Yield OAS,신용가격,2.98,%p,BAMLH0A0HYM2
2025-08-06,hy_oas,US High Yield OAS,신용가격,2.98,%p,BAMLH0A0HYM2
2025-08-07,hy_oas,US High Yield OAS,신용가격,2.95,%p,BAMLH0A0HYM2
2025-08-08,hy_oas,US High Yield OAS,신용가격,2.94,%p,BAMLH0A0HYM2
2025-08-11,hy_oas,US High Yield OAS,신용가격,2.94,%p,BAMLH0A0HYM2
2025-08-12,hy_oas,US High Yield OAS,신용가격,2.93,%p,BAMLH0A0HYM2
2025-08-13,hy_oas,US High Yield OAS,신용가격,2.9,%p,BAMLH0A0HYM2
2025-08-14,hy_oas,US High Yield OAS,신용가격,2.89,%p,BAMLH0A0HYM2
2025-08-15,hy_oas,US High Yield OAS,신용가격,2.88,%p,BAMLH0A0HYM2
2025-08-18,hy_oas,US High Yield OAS,신용가격,2.88,%p,BAMLH0A0HYM2
2025-08-19,hy_oas,US High Yield OAS,신용가격,2.9,%p,BAMLH0A0HYM2
2025-08-20,hy_oas,US High Yield OAS,신용가격,2.94,%p,BAMLH0A0HYM2
2025-08-21,hy_oas,US High Yield OAS,신용가격,2.95,%p,BAMLH0A0HYM2
2025-08-22,hy_oas,US High Yield OAS,신용가격,2.88,%p,BAMLH0A0HYM2
2025-08-25,hy_oas,US High Yield OAS,신용가격,2.8,%p,BAMLH0A0HYM2
2025-08-26,hy_oas,US High Yield OAS,신용가격,2.78,%p,BAMLH0A0HYM2
2025-08-27,hy_oas,US High Yield OAS,신용가격,2.78,%p,BAMLH0A0HYM2
2025-08-28,hy_oas,US High Yield OAS,신용가격,2.75,%p,BAMLH0A0HYM2
2025-08-29,hy_oas,US High Yield OAS,신용가격,2.82,%p,BAMLH0A0HYM2
2025-08-31,hy_oas,US High Yield OAS,신용가격,2.84,%p,BAMLH0A0HYM2
2025-09-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,5.3,% annualized,H8B1020NCBCMG
2025-09-01,hy_oas,US High Yield OAS,신용가격,2.84,%p,BAMLH0A0HYM2
2025-09-02,hy_oas,US High Yield OAS,신용가격,2.92,%p,BAMLH0A0HYM2
2025-09-03,hy_oas,US High Yield OAS,신용가격,2.88,%p,BAMLH0A0HYM2
2025-09-04,hy_oas,US High Yield OAS,신용가격,2.84,%p,BAMLH0A0HYM2
2025-09-05,hy_oas,US High Yield OAS,신용가격,2.83,%p,BAMLH0A0HYM2
2025-09-08,hy_oas,US High Yield OAS,신용가격,2.84,%p,BAMLH0A0HYM2
2025-09-09,hy_oas,US High Yield OAS,신용가격,2.87,%p,BAMLH0A0HYM2
2025-09-10,hy_oas,US High Yield OAS,신용가격,2.84,%p,BAMLH0A0HYM2
2025-09-11,hy_oas,US High Yield OAS,신용가격,2.78,%p,BAMLH0A0HYM2
2025-09-12,hy_oas,US High Yield OAS,신용가격,2.79,%p,BAMLH0A0HYM2
2025-09-15,hy_oas,US High Yield OAS,신용가격,2.75,%p,BAMLH0A0HYM2
2025-09-16,hy_oas,US High Yield OAS,신용가격,2.79,%p,BAMLH0A0HYM2
2025-09-17,hy_oas,US High Yield OAS,신용가격,2.79,%p,BAMLH0A0HYM2
2025-09-18,hy_oas,US High Yield OAS,신용가격,2.71,%p,BAMLH0A0HYM2
2025-09-19,hy_oas,US High Yield OAS,신용가격,2.72,%p,BAMLH0A0HYM2
2025-09-22,hy_oas,US High Yield OAS,신용가격,2.69,%p,BAMLH0A0HYM2
2025-09-23,hy_oas,US High Yield OAS,신용가격,2.71,%p,BAMLH0A0HYM2
2025-09-24,hy_oas,US High Yield OAS,신용가격,2.7,%p,BAMLH0A0HYM2
2025-09-25,hy_oas,US High Yield OAS,신용가격,2.76,%p,BAMLH0A0HYM2
2025-09-26,hy_oas,US High Yield OAS,신용가격,2.75,%p,BAMLH0A0HYM2
2025-09-29,hy_oas,US High Yield OAS,신용가격,2.74,%p,BAMLH0A0HYM2
2025-09-30,hy_oas,US High Yield OAS,신용가격,2.8,%p,BAMLH0A0HYM2
2025-10-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,6.4,% annualized,H8B1020NCBCMG
2025-10-01,chargeoff,Business Loan Charge-off Rate,신용손실,0.56,%,CORBLACBS
2025-10-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,15169385.0,$mn SAAR,BCNSDODNS
2025-10-01,delinquency,Business Loan Delinquency Rate,신용손실,1.34,%,DRBLACBS
2025-10-01,hy_oas,US High Yield OAS,신용가격,2.81,%p,BAMLH0A0HYM2
2025-10-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,6.5,%,DRTSCILM
2025-10-02,hy_oas,US High Yield OAS,신용가격,2.81,%p,BAMLH0A0HYM2
2025-10-03,hy_oas,US High Yield OAS,신용가격,2.8,%p,BAMLH0A0HYM2
2025-10-06,hy_oas,US High Yield OAS,신용가격,2.76,%p,BAMLH0A0HYM2
2025-10-07,hy_oas,US High Yield OAS,신용가격,2.82,%p,BAMLH0A0HYM2
2025-10-08,hy_oas,US High Yield OAS,신용가격,2.84,%p,BAMLH0A0HYM2
2025-10-09,hy_oas,US High Yield OAS,신용가격,2.95,%p,BAMLH0A0HYM2
2025-10-10,hy_oas,US High Yield OAS,신용가격,3.18,%p,BAMLH0A0HYM2
2025-10-13,hy_oas,US High Yield OAS,신용가격,3.18,%p,BAMLH0A0HYM2
2025-10-14,hy_oas,US High Yield OAS,신용가격,3.11,%p,BAMLH0A0HYM2
2025-10-15,hy_oas,US High Yield OAS,신용가격,2.95,%p,BAMLH0A0HYM2
2025-10-16,hy_oas,US High Yield OAS,신용가격,3.04,%p,BAMLH0A0HYM2
2025-10-17,hy_oas,US High Yield OAS,신용가격,3.04,%p,BAMLH0A0HYM2
2025-10-20,hy_oas,US High Yield OAS,신용가격,2.99,%p,BAMLH0A0HYM2
2025-10-21,hy_oas,US High Yield OAS,신용가격,2.97,%p,BAMLH0A0HYM2
2025-10-22,hy_oas,US High Yield OAS,신용가격,3.01,%p,BAMLH0A0HYM2
2025-10-23,hy_oas,US High Yield OAS,신용가격,2.96,%p,BAMLH0A0HYM2
2025-10-24,hy_oas,US High Yield OAS,신용가격,2.88,%p,BAMLH0A0HYM2
2025-10-27,hy_oas,US High Yield OAS,신용가격,2.8,%p,BAMLH0A0HYM2
2025-10-28,hy_oas,US High Yield OAS,신용가격,2.82,%p,BAMLH0A0HYM2
2025-10-29,hy_oas,US High Yield OAS,신용가격,2.76,%p,BAMLH0A0HYM2
2025-10-30,hy_oas,US High Yield OAS,신용가격,2.85,%p,BAMLH0A0HYM2
2025-10-31,hy_oas,US High Yield OAS,신용가격,2.94,%p,BAMLH0A0HYM2
2025-11-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,6.5,% annualized,H8B1020NCBCMG
2025-11-03,hy_oas,US High Yield OAS,신용가격,3.04,%p,BAMLH0A0HYM2
2025-11-04,hy_oas,US High Yield OAS,신용가격,3.13,%p,BAMLH0A0HYM2
2025-11-05,hy_oas,US High Yield OAS,신용가격,3.05,%p,BAMLH0A0HYM2
2025-11-06,hy_oas,US High Yield OAS,신용가격,3.13,%p,BAMLH0A0HYM2
2025-11-07,hy_oas,US High Yield OAS,신용가격,3.15,%p,BAMLH0A0HYM2
2025-11-10,hy_oas,US High Yield OAS,신용가격,3.02,%p,BAMLH0A0HYM2
2025-11-11,hy_oas,US High Yield OAS,신용가격,3.02,%p,BAMLH0A0HYM2
2025-11-12,hy_oas,US High Yield OAS,신용가격,3.02,%p,BAMLH0A0HYM2
2025-11-13,hy_oas,US High Yield OAS,신용가격,3.09,%p,BAMLH0A0HYM2
2025-11-14,hy_oas,US High Yield OAS,신용가격,3.07,%p,BAMLH0A0HYM2
2025-11-17,hy_oas,US High Yield OAS,신용가격,3.13,%p,BAMLH0A0HYM2
2025-11-18,hy_oas,US High Yield OAS,신용가격,3.2,%p,BAMLH0A0HYM2
2025-11-19,hy_oas,US High Yield OAS,신용가격,3.17,%p,BAMLH0A0HYM2
2025-11-20,hy_oas,US High Yield OAS,신용가격,3.17,%p,BAMLH0A0HYM2
2025-11-21,hy_oas,US High Yield OAS,신용가격,3.19,%p,BAMLH0A0HYM2
2025-11-24,hy_oas,US High Yield OAS,신용가격,3.15,%p,BAMLH0A0HYM2
2025-11-25,hy_oas,US High Yield OAS,신용가격,3.1,%p,BAMLH0A0HYM2
2025-11-26,hy_oas,US High Yield OAS,신용가격,3.0,%p,BAMLH0A0HYM2
2025-11-27,hy_oas,US High Yield OAS,신용가격,3.0,%p,BAMLH0A0HYM2
2025-11-28,hy_oas,US High Yield OAS,신용가격,2.95,%p,BAMLH0A0HYM2
2025-11-30,hy_oas,US High Yield OAS,신용가격,2.92,%p,BAMLH0A0HYM2
2025-12-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,6.5,% annualized,H8B1020NCBCMG
2025-12-01,hy_oas,US High Yield OAS,신용가격,2.94,%p,BAMLH0A0HYM2
2025-12-02,hy_oas,US High Yield OAS,신용가격,2.92,%p,BAMLH0A0HYM2
2025-12-03,hy_oas,US High Yield OAS,신용가격,2.89,%p,BAMLH0A0HYM2
2025-12-04,hy_oas,US High Yield OAS,신용가격,2.88,%p,BAMLH0A0HYM2
2025-12-05,hy_oas,US High Yield OAS,신용가격,2.85,%p,BAMLH0A0HYM2
2025-12-08,hy_oas,US High Yield OAS,신용가격,2.89,%p,BAMLH0A0HYM2
2025-12-09,hy_oas,US High Yield OAS,신용가격,2.89,%p,BAMLH0A0HYM2
2025-12-10,hy_oas,US High Yield OAS,신용가격,2.91,%p,BAMLH0A0HYM2
2025-12-11,hy_oas,US High Yield OAS,신용가격,2.88,%p,BAMLH0A0HYM2
2025-12-12,hy_oas,US High Yield OAS,신용가격,2.91,%p,BAMLH0A0HYM2
2025-12-15,hy_oas,US High Yield OAS,신용가격,2.91,%p,BAMLH0A0HYM2
2025-12-16,hy_oas,US High Yield OAS,신용가격,2.98,%p,BAMLH0A0HYM2
2025-12-17,hy_oas,US High Yield OAS,신용가격,2.99,%p,BAMLH0A0HYM2
2025-12-18,hy_oas,US High Yield OAS,신용가격,2.95,%p,BAMLH0A0HYM2
2025-12-19,hy_oas,US High Yield OAS,신용가격,2.9,%p,BAMLH0A0HYM2
2025-12-22,hy_oas,US High Yield OAS,신용가격,2.88,%p,BAMLH0A0HYM2
2025-12-23,hy_oas,US High Yield OAS,신용가격,2.83,%p,BAMLH0A0HYM2
2025-12-24,hy_oas,US High Yield OAS,신용가격,2.84,%p,BAMLH0A0HYM2
2025-12-26,hy_oas,US High Yield OAS,신용가격,2.86,%p,BAMLH0A0HYM2
2025-12-29,hy_oas,US High Yield OAS,신용가격,2.87,%p,BAMLH0A0HYM2
2025-12-30,hy_oas,US High Yield OAS,신용가격,2.84,%p,BAMLH0A0HYM2
2025-12-31,hy_oas,US High Yield OAS,신용가격,2.81,%p,BAMLH0A0HYM2
2026-01-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,8.7,% annualized,H8B1020NCBCMG
2026-01-01,chargeoff,Business Loan Charge-off Rate,신용손실,0.59,%,CORBLACBS
2026-01-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,15486358.0,$mn SAAR,BCNSDODNS
2026-01-01,delinquency,Business Loan Delinquency Rate,신용손실,1.33,%,DRBLACBS
2026-01-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,5.3,%,DRTSCILM
2026-01-02,hy_oas,US High Yield OAS,신용가격,2.83,%p,BAMLH0A0HYM2
2026-01-05,hy_oas,US High Yield OAS,신용가격,2.81,%p,BAMLH0A0HYM2
2026-01-06,hy_oas,US High Yield OAS,신용가격,2.79,%p,BAMLH0A0HYM2
2026-01-07,hy_oas,US High Yield OAS,신용가격,2.79,%p,BAMLH0A0HYM2
2026-01-08,hy_oas,US High Yield OAS,신용가격,2.76,%p,BAMLH0A0HYM2
2026-01-09,hy_oas,US High Yield OAS,신용가격,2.74,%p,BAMLH0A0HYM2
2026-01-12,hy_oas,US High Yield OAS,신용가격,2.74,%p,BAMLH0A0HYM2
2026-01-13,hy_oas,US High Yield OAS,신용가격,2.75,%p,BAMLH0A0HYM2
2026-01-14,hy_oas,US High Yield OAS,신용가격,2.76,%p,BAMLH0A0HYM2
2026-01-15,hy_oas,US High Yield OAS,신용가격,2.71,%p,BAMLH0A0HYM2
2026-01-16,hy_oas,US High Yield OAS,신용가격,2.65,%p,BAMLH0A0HYM2
2026-01-19,hy_oas,US High Yield OAS,신용가격,2.65,%p,BAMLH0A0HYM2
2026-01-20,hy_oas,US High Yield OAS,신용가격,2.73,%p,BAMLH0A0HYM2
2026-01-21,hy_oas,US High Yield OAS,신용가격,2.69,%p,BAMLH0A0HYM2
2026-01-22,hy_oas,US High Yield OAS,신용가격,2.64,%p,BAMLH0A0HYM2
2026-01-23,hy_oas,US High Yield OAS,신용가격,2.68,%p,BAMLH0A0HYM2
2026-01-26,hy_oas,US High Yield OAS,신용가격,2.69,%p,BAMLH0A0HYM2
2026-01-27,hy_oas,US High Yield OAS,신용가격,2.71,%p,BAMLH0A0HYM2
2026-01-28,hy_oas,US High Yield OAS,신용가격,2.72,%p,BAMLH0A0HYM2
2026-01-29,hy_oas,US High Yield OAS,신용가격,2.77,%p,BAMLH0A0HYM2
2026-01-30,hy_oas,US High Yield OAS,신용가격,2.8,%p,BAMLH0A0HYM2
2026-01-31,hy_oas,US High Yield OAS,신용가격,2.88,%p,BAMLH0A0HYM2
2026-02-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,10.3,% annualized,H8B1020NCBCMG
2026-02-02,hy_oas,US High Yield OAS,신용가격,2.81,%p,BAMLH0A0HYM2
2026-02-03,hy_oas,US High Yield OAS,신용가격,2.85,%p,BAMLH0A0HYM2
2026-02-04,hy_oas,US High Yield OAS,신용가격,2.86,%p,BAMLH0A0HYM2
2026-02-05,hy_oas,US High Yield OAS,신용가격,2.97,%p,BAMLH0A0HYM2
2026-02-06,hy_oas,US High Yield OAS,신용가격,2.87,%p,BAMLH0A0HYM2
2026-02-09,hy_oas,US High Yield OAS,신용가격,2.84,%p,BAMLH0A0HYM2
2026-02-10,hy_oas,US High Yield OAS,신용가격,2.86,%p,BAMLH0A0HYM2
2026-02-11,hy_oas,US High Yield OAS,신용가격,2.84,%p,BAMLH0A0HYM2
2026-02-12,hy_oas,US High Yield OAS,신용가격,2.92,%p,BAMLH0A0HYM2
2026-02-13,hy_oas,US High Yield OAS,신용가격,2.95,%p,BAMLH0A0HYM2
2026-02-16,hy_oas,US High Yield OAS,신용가격,2.94,%p,BAMLH0A0HYM2
2026-02-17,hy_oas,US High Yield OAS,신용가격,2.94,%p,BAMLH0A0HYM2
2026-02-18,hy_oas,US High Yield OAS,신용가격,2.86,%p,BAMLH0A0HYM2
2026-02-19,hy_oas,US High Yield OAS,신용가격,2.88,%p,BAMLH0A0HYM2
2026-02-20,hy_oas,US High Yield OAS,신용가격,2.86,%p,BAMLH0A0HYM2
2026-02-23,hy_oas,US High Yield OAS,신용가격,2.95,%p,BAMLH0A0HYM2
2026-02-24,hy_oas,US High Yield OAS,신용가격,2.97,%p,BAMLH0A0HYM2
2026-02-25,hy_oas,US High Yield OAS,신용가격,2.94,%p,BAMLH0A0HYM2
2026-02-26,hy_oas,US High Yield OAS,신용가격,2.98,%p,BAMLH0A0HYM2
2026-02-27,hy_oas,US High Yield OAS,신용가격,3.1,%p,BAMLH0A0HYM2
2026-02-28,hy_oas,US High Yield OAS,신용가격,3.12,%p,BAMLH0A0HYM2
2026-03-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,8.0,% annualized,H8B1020NCBCMG
2026-03-02,hy_oas,US High Yield OAS,신용가격,3.03,%p,BAMLH0A0HYM2
2026-03-03,hy_oas,US High Yield OAS,신용가격,3.08,%p,BAMLH0A0HYM2
2026-03-04,hy_oas,US High Yield OAS,신용가격,2.97,%p,BAMLH0A0HYM2
2026-03-05,hy_oas,US High Yield OAS,신용가격,3.0,%p,BAMLH0A0HYM2
2026-03-06,hy_oas,US High Yield OAS,신용가격,3.13,%p,BAMLH0A0HYM2
2026-03-09,hy_oas,US High Yield OAS,신용가격,3.19,%p,BAMLH0A0HYM2
2026-03-10,hy_oas,US High Yield OAS,신용가격,3.06,%p,BAMLH0A0HYM2
2026-03-11,hy_oas,US High Yield OAS,신용가격,3.09,%p,BAMLH0A0HYM2
2026-03-12,hy_oas,US High Yield OAS,신용가격,3.17,%p,BAMLH0A0HYM2
2026-03-13,hy_oas,US High Yield OAS,신용가격,3.28,%p,BAMLH0A0HYM2
2026-03-16,hy_oas,US High Yield OAS,신용가격,3.27,%p,BAMLH0A0HYM2
2026-03-17,hy_oas,US High Yield OAS,신용가격,3.22,%p,BAMLH0A0HYM2
2026-03-18,hy_oas,US High Yield OAS,신용가격,3.2,%p,BAMLH0A0HYM2
2026-03-19,hy_oas,US High Yield OAS,신용가격,3.27,%p,BAMLH0A0HYM2
2026-03-20,hy_oas,US High Yield OAS,신용가격,3.24,%p,BAMLH0A0HYM2
2026-03-23,hy_oas,US High Yield OAS,신용가격,3.19,%p,BAMLH0A0HYM2
2026-03-24,hy_oas,US High Yield OAS,신용가격,3.19,%p,BAMLH0A0HYM2
2026-03-25,hy_oas,US High Yield OAS,신용가격,3.17,%p,BAMLH0A0HYM2
2026-03-26,hy_oas,US High Yield OAS,신용가격,3.21,%p,BAMLH0A0HYM2
2026-03-27,hy_oas,US High Yield OAS,신용가격,3.42,%p,BAMLH0A0HYM2
2026-03-30,hy_oas,US High Yield OAS,신용가격,3.46,%p,BAMLH0A0HYM2
2026-03-31,hy_oas,US High Yield OAS,신용가격,3.28,%p,BAMLH0A0HYM2
2026-04-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,9.0,% annualized,H8B1020NCBCMG
2026-04-01,chargeoff,Business Loan Charge-off Rate,신용손실,0.58,%,CORBLACBS
2026-04-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,15698562.0,$mn SAAR,BCNSDODNS
2026-04-01,delinquency,Business Loan Delinquency Rate,신용손실,1.27,%,DRBLACBS
2026-04-01,hy_oas,US High Yield OAS,신용가격,3.16,%p,BAMLH0A0HYM2
2026-04-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,8.1,%,DRTSCILM
